FileName,Title,Author,Subject,Keywords,Creator,Producer,CreationDate,ModData,Tagged,Language,PdfVersion,FileSize,PageCount
C:\Users\daan_\source\repos\DocumentSplitting\WOB_Pdfs\2020-12-17_855c22f53e49d18948f4620d8eb7fba7_besluit-op-wob-verzoek-over-reisadvies-voor-china-door-….pdf,,,,,,,23-12-2020 10:39:30,30-11-2021 16:39:27,False,,1.3,146143 bytes,11
C:\Users\daan_\source\repos\DocumentSplitting\WOB_Pdfs\2020-12-17_855c22f53e49d18948f4620d8eb7fba7_bijlage-1-bij-besluit-op-wob-verzoek-over-reisadvies-vo….pdf,,,,,,,23-12-2020 12:40:07,30-11-2021 16:39:27,False,,1.3,29161215 bytes,128
C:\Users\daan_\source\repos\DocumentSplitting\WOB_Pdfs\2020-12-17_855c22f53e49d18948f4620d8eb7fba7_bijlage-2-bij-besluit-op-wob-verzoek-over-reisadvies-vo….pdf,,,,,,,23-12-2020 12:40:12,30-11-2021 16:39:27,False,,1.3,2962005 bytes,17
C:\Users\daan_\source\repos\DocumentSplitting\WOB_Pdfs\2020-12-18_c818a40c1231648be4cfe5ce52aa3544_besluit-op-wob-verzoek-over-tegemoetkoming-ondernemers-….pdf,Besluit _Wob_2020_180_RVO_18122020.pdf,SchaartR,,,,Microsoft: Print To PDF,23-12-2020 11:36:22,30-11-2021 16:39:27,False,,1.3,3569192 bytes,5
C:\Users\daan_\source\repos\DocumentSplitting\WOB_Pdfs\2020-12-18_e894904cd8de2892fa1143092d638832_besluit-op-wob-verzoek-over-contacten-bedrijfsleven-cor….pdf,Besluit Wob-verzoek inz. contacten bedrijfsleven coronasteunmaatregelen,,,,PDFCreator Version 1.7.2,GPL Ghostscript 9.10,18-12-2020 11:20:08,30-11-2021 16:39:27,False,,1.3,109606 bytes,7
C:\Users\daan_\source\repos\DocumentSplitting\WOB_Pdfs\2020-12-18_e894904cd8de2892fa1143092d638832_bijlage-1-bij-besluit-op-wob-verzoek-over-contacten-bed….pdf,,,,,OmniPage CSDK 19,Scanning,15-12-2020 12:19:33,30-11-2021 16:39:27,False,en,1.3,11964410 bytes,74
C:\Users\daan_\source\repos\DocumentSplitting\WOB_Pdfs\2020-12-18_e894904cd8de2892fa1143092d638832_bijlage-2-bij-besluit-op-wob-verzoek-over-contacten-bed….pdf,,,,,OmniPage CSDK 19,Scanning,15-12-2020 12:22:51,30-11-2021 16:39:27,False,en,1.3,15709735 bytes,74
C:\Users\daan_\source\repos\DocumentSplitting\WOB_Pdfs\2020-12-18_e894904cd8de2892fa1143092d638832_bijlage-3-bij-besluit-op-wob-verzoek-over-contacten-bed….pdf,,,,,OmniPage CSDK 19,Scanning,15-12-2020 12:22:12,30-11-2021 16:39:27,False,en,1.3,14720331 bytes,80
C:\Users\daan_\source\repos\DocumentSplitting\WOB_Pdfs\2020-12-18_e894904cd8de2892fa1143092d638832_inventarislijst-bij-besluit-op-wob-verzoek-over-contact….pdf,2020-069 Bijlage 2 - Gecombineerde inventarislijst,,,,PDFCreator Version 1.7.2,GPL Ghostscript 9.10,18-12-2020 11:30:24,30-11-2021 16:39:27,False,,1.3,53535 bytes,5
C:\Users\daan_\source\repos\DocumentSplitting\WOB_Pdfs\2021-02-12_f6a6f1e9d73ed2d0e66d22f1312a7641_besluit-op-wob-verzoek.pdf,,,,,,,1-1-0001 00:00:00,30-11-2021 16:39:27,False,NL-NL,1.3,143596 bytes,9
C:\Users\daan_\source\repos\DocumentSplitting\WOB_Pdfs\2021-02-12_f6a6f1e9d73ed2d0e66d22f1312a7641_deels-openbare-documenten.pdf,,,,,,,1-1-0001 00:00:00,30-11-2021 16:39:27,False,,1.3,1498696 bytes,15
C:\Users\daan_\source\repos\DocumentSplitting\WOB_Pdfs\2021-02-12_f6a6f1e9d73ed2d0e66d22f1312a7641_inventarislijst.pdf,,Koese-Köse. S. (Senem) - HBJZ,,,Acrobat PDFMaker 20 voor Excel,Adobe PDF Library 20.12.80,8-2-2021 15:30:57,30-11-2021 16:39:27,False,NL-NL,1.3,83733 bytes,1
C:\Users\daan_\source\repos\DocumentSplitting\WOB_Pdfs\2021-02-16_8c1da855d257e259b6bdee0c68f9c4f6_besluit-wob-verzoek-gespreksverslagen-mbvom.pdf,,,,,OmniPage CSDK 19,Scanning,12-2-2021 11:18:21,30-11-2021 16:39:27,False,en,1.3,731310 bytes,4
C:\Users\daan_\source\repos\DocumentSplitting\WOB_Pdfs\2021-02-18_41fedde7ea03bdd9ac5cd92c7f7cfd43_besluit-op-wob-verzoek.pdf,20210205 Besluit Wob-verzoek dhr. Hofstrajdj.pdf,hanniarkesteijn,,,PDFCreator Version 1.7.3,GPL Ghostscript 9.10,15-2-2021 10:21:23,30-11-2021 16:39:27,False,,1.3,77247 bytes,2
C:\Users\daan_\source\repos\DocumentSplitting\WOB_Pdfs\2021-02-18_41fedde7ea03bdd9ac5cd92c7f7cfd43_documenten.pdf,,,,,Adobe Acrobat Pro 10.1.6,Adobe Acrobat Pro 10.1.6,15-1-2021 15:52:22,30-11-2021 16:39:27,False,,1.3,3315536 bytes,29
C:\Users\daan_\source\repos\DocumentSplitting\WOB_Pdfs\2021-02-18_41fedde7ea03bdd9ac5cd92c7f7cfd43_inventarislijst.pdf,Inventarislijst Wob-verzoek Hofstra,annemiddeldorp,,,PDFCreator Version 1.7.3,GPL Ghostscript 9.10,4-2-2021 18:04:04,30-11-2021 16:39:27,False,,1.3,33169 bytes,1
C:\Users\daan_\source\repos\DocumentSplitting\WOB_Pdfs\2021-02-18_b1ab011d8ce964adfb85fd6d445e214b_besluit.pdf,,Drenthe. K (Karin) (DJZ/SECR),,,Adobe Acrobat Pro 2017 17.11.30078,Adobe Acrobat Pro 2017 17.11.30078,18-2-2021 13:33:16,30-11-2021 16:39:27,False,,1.3,198406 bytes,7
C:\Users\daan_\source\repos\DocumentSplitting\WOB_Pdfs\2021-02-18_b1ab011d8ce964adfb85fd6d445e214b_documenten.pdf,,,,,ZyLAB PDF export module,ZyLAB PDF export module,22-1-2021 08:25:48,30-11-2021 16:39:27,False,,1.3,5031348 bytes,69
C:\Users\daan_\source\repos\DocumentSplitting\WOB_Pdfs\2021-02-18_b1ab011d8ce964adfb85fd6d445e214b_inventarislijst.pdf,,Vanderstappen. R (Robin) (DJZ/PUBLIEK),,,Acrobat PDFMaker 20 voor Word,Adobe PDF Library 20.12.80,1-2-2021 08:58:12,30-11-2021 16:39:27,False,NL-NL,1.3,110455 bytes,3
C:\Users\daan_\source\repos\DocumentSplitting\WOB_Pdfs\2021-02-18_c5744f2f99e5382c8d2e02ace719cade_besluit.pdf,,Drenthe. K (Karin) (DJZ/SECR),,,Adobe Acrobat Pro 2017 17.11.30078,Adobe Acrobat Pro 2017 17.11.30078,18-2-2021 13:46:52,30-11-2021 16:39:27,False,,1.3,179794 bytes,7
C:\Users\daan_\source\repos\DocumentSplitting\WOB_Pdfs\2021-02-18_c5744f2f99e5382c8d2e02ace719cade_documenten.pdf,,,,,ZyLAB PDF export module,ZyLAB PDF export module,28-1-2021 14:59:32,30-11-2021 16:39:27,False,,1.3,59047070 bytes,639
C:\Users\daan_\source\repos\DocumentSplitting\WOB_Pdfs\2021-02-18_c5744f2f99e5382c8d2e02ace719cade_inventarislijst.pdf,,Duijn. WJG (Willem-Jan) van (BEDRIJF),,,Acrobat PDFMaker 17 voor Excel,Adobe PDF Library 15.0,3-2-2021 16:58:59,30-11-2021 16:39:28,False,NL-NL,1.3,349937 bytes,22
C:\Users\daan_\source\repos\DocumentSplitting\WOB_Pdfs\2021-02-18_df75b6c01539a9a9670e85d6e4527dde_besluit.pdf,,Drenthe. K (Karin) (DJZ/SECR),,,Adobe Acrobat Pro 2017 17.11.30078,Adobe Acrobat Pro 2017 17.11.30078,18-2-2021 13:23:37,30-11-2021 16:39:28,False,,1.3,205607 bytes,7
C:\Users\daan_\source\repos\DocumentSplitting\WOB_Pdfs\2021-02-18_df75b6c01539a9a9670e85d6e4527dde_documenten.pdf,,,,,ZyLAB PDF export module,ZyLAB PDF export module,22-1-2021 08:25:48,30-11-2021 16:39:28,False,,1.3,5031348 bytes,69
C:\Users\daan_\source\repos\DocumentSplitting\WOB_Pdfs\2021-02-18_df75b6c01539a9a9670e85d6e4527dde_inventarislijst.pdf,,Vanderstappen. R (Robin) (DJZ/PUBLIEK),,,Acrobat PDFMaker 20 voor Word,Adobe PDF Library 20.12.80,1-2-2021 08:58:12,30-11-2021 16:39:28,False,NL-NL,1.3,110455 bytes,3
C:\Users\daan_\source\repos\DocumentSplitting\WOB_Pdfs\2021-02-18_f7d2c584e02753d4c615d8a3aad375d7_besluit.pdf,,,,,ZyLAB PDF export module,ZyLAB PDF export module,9-2-2021 14:15:42,30-11-2021 16:39:28,False,,1.3,2327717 bytes,5
C:\Users\daan_\source\repos\DocumentSplitting\WOB_Pdfs\2021-02-18_f7d2c584e02753d4c615d8a3aad375d7_documenten.pdf,,,,,ZyLAB PDF export module,ZyLAB PDF export module,2-2-2021 09:17:10,30-11-2021 16:39:28,False,,1.3,22528532 bytes,182
C:\Users\daan_\source\repos\DocumentSplitting\WOB_Pdfs\2021-02-18_f7d2c584e02753d4c615d8a3aad375d7_inventarislijst.pdf,,Vanderstappen. R (Robin) (DJZ/PUBLIEK),,,Acrobat PDFMaker 20 voor Word,Adobe PDF Library 20.12.80,2-2-2021 09:05:12,30-11-2021 16:39:28,False,NL-NL,1.3,179746 bytes,5
C:\Users\daan_\source\repos\DocumentSplitting\WOB_Pdfs\2021-02-23_6840882ced849377be1bf609f3a54002_besluit-op-wob-verzoek-over-contracten-die-de-overheid-….pdf,,,,,,,3-2-2021 10:21:14,30-11-2021 16:39:28,False,NL-NL,1.3,139601 bytes,5
C:\Users\daan_\source\repos\DocumentSplitting\WOB_Pdfs\2021-02-23_80f41fe6be9b167bce0cd9cc87073ac0_besluit-wob-verzoek-over-covid-19.pdf,,,,,OmniPage CSDK 19,Scanning,15-2-2021 10:52:27,30-11-2021 16:39:28,False,nl,1.3,6431974 bytes,19
C:\Users\daan_\source\repos\DocumentSplitting\WOB_Pdfs\2021-02-23_80f41fe6be9b167bce0cd9cc87073ac0_bijlage-1-van-1-bij-besluit-wob-verzoek-over-covid-19.pdf,,MINVWS,,,Adobe Acrobat Pro 2017 17.11.30078,ZyLAB PDF export module,18-2-2021 13:51:28,30-11-2021 16:39:28,False,,1.3,169601420 bytes,416
C:\Users\daan_\source\repos\DocumentSplitting\WOB_Pdfs\2021-02-23_fc406f9a1e19428a996ca187ab93b4a2_besluit-i.pdf,,,,,,,1-1-0001 00:00:00,30-11-2021 16:39:28,False,NL-NL,1.3,201951 bytes,8
C:\Users\daan_\source\repos\DocumentSplitting\WOB_Pdfs\2021-02-23_fc406f9a1e19428a996ca187ab93b4a2_besluit-ii.pdf,,,,,,,1-1-0001 00:00:00,30-11-2021 16:39:28,False,NL-NL,1.3,304838 bytes,8
C:\Users\daan_\source\repos\DocumentSplitting\WOB_Pdfs\2021-02-23_fc406f9a1e19428a996ca187ab93b4a2_deels-openbare-documenten.pdf,,,,,,,17-2-2021 13:29:40,30-11-2021 16:39:29,False,,1.3,55122360 bytes,767
C:\Users\daan_\source\repos\DocumentSplitting\WOB_Pdfs\2021-02-23_fc406f9a1e19428a996ca187ab93b4a2_inventarislijst.pdf,,Koese-Köse. S. (Senem) - HBJZ,,,Acrobat PDFMaker 17 voor Excel,Adobe PDF Library 15.0,17-2-2021 13:04:44,30-11-2021 16:39:29,False,NL-NL,1.3,432497 bytes,6
C:\Users\daan_\source\repos\DocumentSplitting\WOB_Pdfs\2021-02-25_de8e1dfc72dd024906006e90e69efe5a_bijlage-1-relevante-artikelen-uit-de-wob.pdf,,,,,,,1-1-0001 00:00:00,30-11-2021 16:39:29,False,nl-NL,1.3,90946 bytes,2
C:\Users\daan_\source\repos\DocumentSplitting\WOB_Pdfs\2021-02-25_de8e1dfc72dd024906006e90e69efe5a_bijlage-2-wob-mccb-inventarislijst.pdf,,,,,,,1-1-0001 00:00:00,30-11-2021 16:39:29,False,nl,1.3,1465589 bytes,3
C:\Users\daan_\source\repos\DocumentSplitting\WOB_Pdfs\2021-02-25_de8e1dfc72dd024906006e90e69efe5a_wob-besluit-mccb.pdf,,,,,,,1-1-0001 00:00:00,30-11-2021 16:39:29,False,nl,1.3,3653349 bytes,8
C:\Users\daan_\source\repos\DocumentSplitting\WOB_Pdfs\2021-02-25_de8e1dfc72dd024906006e90e69efe5a_wob-mccb-april-2020-deel-1.pdf,,,,,,,1-1-0001 00:00:00,30-11-2021 16:39:29,False,,1.3,22252498 bytes,71
C:\Users\daan_\source\repos\DocumentSplitting\WOB_Pdfs\2021-02-25_de8e1dfc72dd024906006e90e69efe5a_wob-mccb-april-2020-deel-2.pdf,,,,,,,1-1-0001 00:00:00,30-11-2021 16:39:29,False,,1.3,12878868 bytes,61
C:\Users\daan_\source\repos\DocumentSplitting\WOB_Pdfs\2021-02-25_de8e1dfc72dd024906006e90e69efe5a_wob-mccb-juni-2020.pdf,,,,,,,1-1-0001 00:00:00,30-11-2021 16:39:29,False,,1.3,19055718 bytes,76
C:\Users\daan_\source\repos\DocumentSplitting\WOB_Pdfs\2021-02-25_de8e1dfc72dd024906006e90e69efe5a_wob-mccb-maart-2020.pdf,,,,,,,1-1-0001 00:00:00,30-11-2021 16:39:29,False,nl,1.3,9015172 bytes,43
C:\Users\daan_\source\repos\DocumentSplitting\WOB_Pdfs\2021-02-25_de8e1dfc72dd024906006e90e69efe5a_wob-mccb-mei-2020-deel-1.pdf,,,,,,,1-1-0001 00:00:00,30-11-2021 16:39:29,False,,1.3,19613670 bytes,91
C:\Users\daan_\source\repos\DocumentSplitting\WOB_Pdfs\2021-02-25_de8e1dfc72dd024906006e90e69efe5a_wob-mccb-mei-2020-deel-2.pdf,,,,,,,1-1-0001 00:00:00,30-11-2021 16:39:29,False,,1.3,27026293 bytes,109
C:\Users\daan_\source\repos\DocumentSplitting\WOB_Pdfs\2021-03-01_a89de70f832112daf6b6cad242f215ff_besluit-wob-verzoek-aangaande-scenarios-en-maatregelen-….pdf,,,,,OmniPage CSDK 19,Scanning,15-2-2021 13:16:53,30-11-2021 16:39:29,False,nl,1.3,4211286 bytes,20
C:\Users\daan_\source\repos\DocumentSplitting\WOB_Pdfs\2021-03-01_a89de70f832112daf6b6cad242f215ff_bijlage-1-van-1-bij-besluit-wob-verzoek-aangaande-scena….pdf,,,,,Adobe Acrobat Pro 2017 17.11.30078,ZyLAB PDF export module,17-2-2021 09:13:23,30-11-2021 16:39:29,False,,1.3,68559460 bytes,200
C:\Users\daan_\source\repos\DocumentSplitting\WOB_Pdfs\2021-03-03_14dc13e440430e32eb3d731b963c0e57_wob-besluit-contact-met-van-kansspelen-en-het-coronabel….pdf,,,,,Xerox WorkCentre 7556,Xerox WorkCentre 7556,24-2-2021 14:22:39,30-11-2021 16:39:29,False,,1.3,207066 bytes,2
C:\Users\daan_\source\repos\DocumentSplitting\WOB_Pdfs\2021-03-03_eaccfb88026cd4b72dabbac10364b9e4_wob-besluit-tv-uitzending-eenvandaag-en-overleggen-covi….pdf,,,,,Xerox WorkCentre 7556,Xerox WorkCentre 7556,24-2-2021 08:09:12,30-11-2021 16:39:29,False,,1.3,120107 bytes,1
C:\Users\daan_\source\repos\DocumentSplitting\WOB_Pdfs\2021-03-04_ae8422be4243a2de5a18cf773bbc050c_besluit-wob-inzake-agenda-afspraken-minister-staatssecr….pdf,,,,,,,4-3-2021 13:40:35,30-11-2021 16:39:29,False,nl,1.3,4420785 bytes,15
C:\Users\daan_\source\repos\DocumentSplitting\WOB_Pdfs\2021-03-09_f791d70b38aa94e7b61666ec2b27a4d8_besluit-wob-verzoek-inzake-informatie-met-betrekking-to….pdf,,,,,,,1-1-0001 00:00:00,30-11-2021 16:39:29,False,,1.3,323713 bytes,12
C:\Users\daan_\source\repos\DocumentSplitting\WOB_Pdfs\2021-03-09_f791d70b38aa94e7b61666ec2b27a4d8_covid-19-inventarislijst.pdf,,,,,Microsoft® Excel® voor Microsoft 365,Microsoft® Excel® voor Microsoft 365,23-2-2021 10:12:57,30-11-2021 16:39:29,False,nl-NL,1.3,132112 bytes,2
C:\Users\daan_\source\repos\DocumentSplitting\WOB_Pdfs\2021-03-09_f791d70b38aa94e7b61666ec2b27a4d8_gelakt-wob-verzoek-toezending-alle-documenten-communica….pdf,,,,,,,1-1-0001 00:00:00,30-11-2021 16:39:29,False,,1.3,1183828 bytes,2
C:\Users\daan_\source\repos\DocumentSplitting\WOB_Pdfs\2021-03-09_f791d70b38aa94e7b61666ec2b27a4d8_gelakte-stukken-covid-10-v10-geredigeerd.pdf,,,,,,,1-1-0001 00:00:00,30-11-2021 16:39:29,False,NL-NL,1.3,28593796 bytes,149
C:\Users\daan_\source\repos\DocumentSplitting\WOB_Pdfs\2021-03-22_51a2c7e46846e5d0f5b66f11f627cea9_samengevoegde-documenten-sierteeltsector-geredigeerd-de….pdf,,,,,,,1-1-0001 00:00:00,30-11-2021 16:39:30,False,NL-NL,1.3,28287992 bytes,431
C:\Users\daan_\source\repos\DocumentSplitting\WOB_Pdfs\2021-03-22_51a2c7e46846e5d0f5b66f11f627cea9_wob-verzoek-inzake-contacten-met-het-bedrijfsleven-over….pdf,,,,,,,1-1-0001 00:00:00,30-11-2021 16:39:30,False,,1.3,997229 bytes,70
C:\Users\daan_\source\repos\DocumentSplitting\WOB_Pdfs\2021-03-22_86f33b5884e2922c05105a825dd1965a_besluit.pdf,,Drenthe. K (Karin) (DJZ/SECR),,,Adobe Acrobat Pro 2017 17.11.30078,Adobe Acrobat Pro 2017 17.11.30078,22-3-2021 13:42:37,30-11-2021 16:39:30,False,,1.3,157541 bytes,5
C:\Users\daan_\source\repos\DocumentSplitting\WOB_Pdfs\2021-03-22_86f33b5884e2922c05105a825dd1965a_documenten.pdf,,Drenthe. K (Karin) (DJZ/SECR),,,Adobe Acrobat Pro 2017 17.11.30078,Adobe Acrobat Pro 2017 17.11.30078,15-3-2021 10:50:49,30-11-2021 16:39:30,False,,1.3,16868905 bytes,50
C:\Users\daan_\source\repos\DocumentSplitting\WOB_Pdfs\2021-03-22_86f33b5884e2922c05105a825dd1965a_inventarislijst.pdf,,Drenthe. K (Karin) (DJZ/SECR),,,Adobe Acrobat Pro 2017 17.11.30078,Adobe Acrobat Pro 2017 17.11.30078,22-3-2021 13:38:50,30-11-2021 16:39:30,False,,1.3,60449 bytes,1
C:\Users\daan_\source\repos\DocumentSplitting\WOB_Pdfs\2021-03-29_a3ff649ea59908478cde58fa21760c0b_besluit.pdf,,,,,,,1-1-0001 00:00:00,30-11-2021 16:39:30,False,nl-NL,1.3,374459 bytes,4
C:\Users\daan_\source\repos\DocumentSplitting\WOB_Pdfs\2021-03-29_d7daa61a74b066a989f10f68261cfe94_besluit-op-wob-verzoek-over-covid-19-gerelateerde-onder….pdf,,,,,Adobe Acrobat 20.12,Adobe Acrobat 20.12 Image Conversion Plug-in,28-1-2021 09:50:36,30-11-2021 16:39:30,False,,1.3,1023916 bytes,4
C:\Users\daan_\source\repos\DocumentSplitting\WOB_Pdfs\2021-03-29_fb2e15a16a314e4867257382da24896b_besluit.pdf,,,,,,,1-1-0001 00:00:00,30-11-2021 16:39:30,False,NL-NL,1.3,224061 bytes,3
C:\Users\daan_\source\repos\DocumentSplitting\WOB_Pdfs\2021-03-30_dda7f3e92c70dca1fa3ea7065b260be5_besluit.pdf,,,,,,,1-1-0001 00:00:00,30-11-2021 16:39:30,False,NL-NL,1.3,509514 bytes,5
C:\Users\daan_\source\repos\DocumentSplitting\WOB_Pdfs\2021-03-30_dda7f3e92c70dca1fa3ea7065b260be5_bijlage.pdf,,Grommen. E.A.E. (Erwin) - DGB,,,Acrobat PDFMaker 20 voor Word,Adobe PDF Library 20.12.80,29-3-2021 10:14:06,30-11-2021 16:39:30,False,NL-NL,1.3,68818 bytes,3
C:\Users\daan_\source\repos\DocumentSplitting\WOB_Pdfs\2021-03-31_78780746b972ec32aa354b00dff31209_besluit-i.pdf,,,,,,,1-1-0001 00:00:00,30-11-2021 16:39:30,False,nl,1.3,2381861 bytes,6
C:\Users\daan_\source\repos\DocumentSplitting\WOB_Pdfs\2021-03-31_78780746b972ec32aa354b00dff31209_besluit-ii.pdf,,,,,,,1-1-0001 00:00:00,30-11-2021 16:39:30,False,nl,1.3,2349813 bytes,6
C:\Users\daan_\source\repos\DocumentSplitting\WOB_Pdfs\2021-03-31_78780746b972ec32aa354b00dff31209_bijlage-1.pdf,,,,,OmniPage CSDK 19,Scanning,23-3-2021 14:03:52,30-11-2021 16:39:30,False,,1.3,46458093 bytes,181
C:\Users\daan_\source\repos\DocumentSplitting\WOB_Pdfs\2021-03-31_78780746b972ec32aa354b00dff31209_bijlage-2.pdf,,,,,OmniPage CSDK 19,Scanning,23-3-2021 14:13:33,30-11-2021 16:39:30,False,,1.3,24774840 bytes,135
C:\Users\daan_\source\repos\DocumentSplitting\WOB_Pdfs\2021-03-31_78780746b972ec32aa354b00dff31209_inventarislijst.pdf,Inventarislijst 20-0062 definitief laatste versie..xlsx,DGameren,,,,Microsoft: Print To PDF,23-3-2021 14:39:01,30-11-2021 16:39:30,False,,1.3,415264 bytes,9
C:\Users\daan_\source\repos\DocumentSplitting\WOB_Pdfs\2021-04-01_0068ed0b40cca6270f857d2614cc63c0_besluit.pdf,,Hardiwinangun. HL (Dea) (DJZ/PUBLIEK),,,Microsoft® Word 2016,Microsoft® Word 2016,1-4-2021 12:21:38,30-11-2021 16:39:30,False,,1.3,155827 bytes,3
C:\Users\daan_\source\repos\DocumentSplitting\WOB_Pdfs\2021-04-01_0068ed0b40cca6270f857d2614cc63c0_document.pdf,,Hardiwinangun. HL (Dea) (DJZ/PUBLIEK),,,Microsoft® Word 2016,Microsoft® Word 2016,25-3-2021 09:22:44,30-11-2021 16:39:30,False,,1.3,97452 bytes,1
C:\Users\daan_\source\repos\DocumentSplitting\WOB_Pdfs\2021-04-01_34828b70c527f7eaa9f00a6f0b580bd7_besluit-op-wob-verzoek-1-voor-publicatie.pdf,The PDF document is protected with an encryption not supported by PDFsharp.,,,,,,30-11-2021 16:39:30,1-1-0001 00:00:00,False,,1.4,0 bytes,0
C:\Users\daan_\source\repos\DocumentSplitting\WOB_Pdfs\2021-04-01_34828b70c527f7eaa9f00a6f0b580bd7_besluit-op-wob-verzoek-2-voor-publicatie.pdf,The PDF document is protected with an encryption not supported by PDFsharp.,,,,,,30-11-2021 16:39:30,1-1-0001 00:00:00,False,,1.4,0 bytes,0
C:\Users\daan_\source\repos\DocumentSplitting\WOB_Pdfs\2021-04-01_34828b70c527f7eaa9f00a6f0b580bd7_besluit-op-wob-verzoek-3-voor-publicatie.pdf,The PDF document is protected with an encryption not supported by PDFsharp.,,,,,,30-11-2021 16:39:30,1-1-0001 00:00:00,False,,1.4,0 bytes,0
C:\Users\daan_\source\repos\DocumentSplitting\WOB_Pdfs\2021-04-01_34828b70c527f7eaa9f00a6f0b580bd7_besluit-op-wob-verzoek-4-voor-publicatie.pdf,The PDF document is protected with an encryption not supported by PDFsharp.,,,,,,30-11-2021 16:39:30,1-1-0001 00:00:00,False,,1.4,0 bytes,0
